movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm
20243418,악이 도사리고 있을 때,When Evil Lurks,2023,20241009,장편,개봉,"아르헨티나,미국","공포(호러),미스터리,스릴러",아르헨티나,공포(호러)
20234686,그 여름날의 거짓말,That Summer′s Lie,2024,20240828,장편,개봉,한국,"멜로/로맨스,미스터리",한국,멜로/로맨스
20245190,아빠가 출장가면 새엄마는 내 방문을 연다,,2023,20241016,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20245170,새아들 떡맛-조금 맛 봐줄게,MUSABORUGIBO-05,2022,20241016,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20245191,상사에게 아내를 바쳤다,,2023,20241016,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20245169,며늘아 잘 싸고 간다,,2024,20241016,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20245184,떡맛 그리워 날 찾은 이모,KIREIDE IYARASI KANOJYO-13,2023,20241016,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244801,"하이라이트: 라이츠 고 온, 어게인 인 시네마","HIGHLIGHT: LIGHTS GO ON, AGAIN IN CINEMA",2024,20241016,장편,개봉,한국,공연,한국,공연
20224493,잠자리 구하기,Saving a Dragonfly,2024,20241016,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20248129,엘리자벳: 더 뮤지컬 라이브,Elisabeth: The Musical Live,2024,20241016,장편,개봉,한국,"공연,뮤지컬",한국,공연
20244944,아이브 더 퍼스트 월드투어 인 시네마,IVE THE 1ST WORLD TOUR in CINEMA,2024,20241016,장편,개봉,한국,공연,한국,공연
20232140,빚가리,DEBT,2022,20241016,장편,개봉,한국,"코미디,드라마",한국,코미디
20241497,스마일 2,SMILE 2,2024,20241016,장편,개봉,미국,"공포(호러),미스터리",미국,공포(호러)
20244487,닥터 코토 진료소,Dr. Coto’s Clinic 2022,2022,20241016,장편,개봉,일본,드라마,일본,드라마
20243702,구룡성채: 무법지대,Twilight of the Warriors: Walled In,2024,20241016,장편,개봉,홍콩,액션,홍콩,액션
20243703,싱글 에이트,Single 8,2023,20241009,장편,개봉,일본,드라마,일본,드라마
20245167,은꼴교습-이모가 알려준다,,2023,20241015,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20245189,섹스상담-시원하게 싸고 갑니다,,2023,20241015,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20245168,버섯 요리사 아이리-오늘은 어떤 버섯을 먹을까,DANNSEIKENNTEINO MAXTUSAJI,2023,20241015,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20245188,매일 밤 잔업 시키는 여상사,GYAKU SEKUHARA-02,2023,20241015,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20226545,한국이 싫어서,Because I Hate Korea,2023,20240828,장편,개봉,한국,드라마,한국,드라마
20236468,연련,Yeonryeon,2023,20240327,장편,개봉,한국,"가족,드라마,사극",한국,가족
20240205,내 손끝에 너의 온도가 닿을 때,The Time Of Fever,2024,20240515,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스
20245166,젊은 장모와 물 쌓인 사위,MURIYARINITAKARETA-10,2023,20241011,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244836,잠든 남편 옆에서 남편 친구와,,2024,20241011,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244449,은꼴 아르바이트 컬렉션,,2024,20241011,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20244837,유부남 복근에 빠진 아줌마,,2024,20241011,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20245332,여타짜들Ⅱ,,2024,20241011,장편,개봉,한국,드라마,한국,드라마
20245165,양녀의 맛-누나 이번엔 내 차례야,KAZOKUMINNA SEISYOKANNKEI,2023,20241011,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20245185,쉿! 아빠 몰래 해줄게,MUSABORUGIBO-02,2023,20241011,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20245048,빛나는 여동생,,2024,20241011,장편,개봉,한국,"성인물(에로),드라마,코미디,멜로/로맨스",한국,성인물(에로)
20245186,깨끗이 빨아준 세탁소,DAIKIRAINA,2023,20241011,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20203557,그녀가 죽었다,Following,2024,20240515,장편,개봉,한국,"미스터리,스릴러",한국,미스터리
20244905,젊은 남자와 뒹구는 아줌마들,,2024,20241010,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244904,맛있는 살결의 어린 여자,,2024,20241010,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20239670,베테랑2,"I, THE EXECUTIONER",2024,20240913,장편,개봉,한국,"액션,범죄",한국,액션
20245129,정국: 아이 엠 스틸 위드 유,JUNG KOOK: I AM STILL with you,2024,20241009,장편,개봉,한국,공연,한국,공연
20241177,쑤저우강,Suzhou River,2022,20241009,장편,개봉,중국,"판타지,멜로/로맨스",중국,판타지
20244653,레드 룸스,Red Rooms,2023,20241009,장편,개봉,캐나다,스릴러,캐나다,스릴러
20243697,위국일기,Worlds Apart,2024,20241002,장편,개봉,일본,드라마,일본,드라마
20140008,국외자들 ,Band of Outsiders,1964,20240925,장편,개봉,프랑스,"드라마,범죄",프랑스,드라마
20244147,야한 육체의 귀여운 여자,,2024,20241003,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244148,몸매가 예쁜 시골처녀,,2024,20241003,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244580,재즈처럼 더 무비,Jazz for Two the Movie,2024,20241002,장편,개봉,한국,드라마,한국,드라마
20235383,영웅들의 눈물,Tears of Heroes,2022,20241002,장편,개봉,한국,"전쟁,드라마",한국,전쟁
20244514,바넬과 아다마,Banel & Adama,2023,20241002,장편,개봉,프랑스,드라마,프랑스,드라마
2022B512,명탐정 코난: 시한장치의 마천루,Detective Conan: The Time-Bombed Skyscraper,1997,20241002,장편,개봉,일본,애니메이션,일본,애니메이션
20243618,내 섹스를 몰래 훔쳐보는 형부,,2024,20240930,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
19948826,독립시대,A Confucian Confusion,1994,20240925,장편,개봉,대만,"코미디,드라마,멜로/로맨스",대만,코미디
20244209,톤비,TOMBI: Father and Son,2022,20241001,장편,개봉,일본,"드라마,가족",일본,드라마
20249434,조커: 폴리 아 되,Joker: Folie à Deux,2024,20241001,장편,개봉,미국,"범죄,드라마,뮤지컬",미국,범죄
20248492,와일드 로봇,The Wild Robot,2024,20241001,장편,개봉,미국,애니메이션,미국,애니메이션
20244001,"극장판 엉덩이 탐정: 안녕, 나의 영원한 친구","Butt Detctive the Movie Farewell, My Lovely Partner, Butt Detective",2024,20241001,장편,개봉,일본,애니메이션,일본,애니메이션
20234613,더 커버넌트,Guy Ritchie's The Covenant,2023,20240927,장편,개봉,미국,"전쟁,액션,드라마",미국,전쟁
20244574,탈옥정사: 섹스펜팔,,2024,20240927,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244473,젊은장모:쉿! 딸에겐 비밀이야,MURIYARINITAKARETA-03,2023,20240927,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20244486,위로해 주는 야한 숙모,SYUKUMONO KYOKUJYO-02,2023,20240927,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20244881,여타짜들,,2024,20240927,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244163,잠든 아내 몰래 삽입한 여선배,,2024,20240926,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244162,바꿔 넣은 두 여자의 육체,,2024,20240926,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244740,남편 몰래 건물주와 섹스하고 있어요 무삭제판,,2022,20240926,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20243764,일본 러브호텔의 리얼정사 2,,2023,20240920,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20243814,어느날 현관으로 남편의 여자가 들어왔다,,2024,20240920,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20243781,신인 아가씨를 유혹해보자 2,,2023,20240920,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20244244,여상사의 흠뻑 젖어버린 계곡물,SYOMUKNO SEKUHARA,2023,20240919,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20244141,장모님 구멍에 홀인원! 장인도 모르는 불륜,,2024,20240913,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244485,이모가 곧추세운 날,KIREIDE IYARASI KANOJYO-11,2023,20240913,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244470,아빠 몰래 새엄마가 다 해줄게,GANNGUNI NAXTUTA-06,2023,20240913,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244469,새엄마 얼굴 앞 18센티 그 것,GANNGUNI NAXTUTA-03,2023,20240913,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244468,물 쌓인 야설작가-육감상상,JYUKUJYUKU-09,2023,20240913,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244471,나도 새엄마랑 하고싶다,MUSABORUGIBO-01,2023,20240913,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244138,가녀장 시대 남편 잡는 음란한 와이프 무삭제,,2024,20240913,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20243926,흑인남친 자취방에서 생긴일-무삭제,,2024,20240911,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244345,남친이 군대 간 사이2,,2024,20240911,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20243813,매장 아가씨 손님 따먹기 무삭제판,Attractive Apparel Shop,2022,20240910,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20242470,남편이 허락한 옆집 유부녀,,2024,20240906,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20247593,용감한 돌고래 벨루와 바닷속 친구들,Katak: The Brave Beluga,2023,20240313,장편,개봉,캐나다,애니메이션,캐나다,애니메이션
20244002, 극장총집편 봇치 더 록! 후편,BOCCHI THE ROCK! Movie Part 2,2024,20240925,장편,개봉,일본,애니메이션,일본,애니메이션
20243597,호비와 마법의 카네이션,Hobi and the Island of Rainbow Carnations,2024,20240925,장편,개봉,일본,애니메이션,일본,애니메이션
20234711,해야 할 일,Work to Do,2024,20240925,장편,개봉,한국,드라마,한국,드라마
20244709,티치아노. 색채의 제국,Titian. The Empire of Color,2022,20240925,장편,개봉,이탈리아,다큐멘터리,이탈리아,다큐멘터리
20249899,트랜스포머 ONE,Transformers One,2024,20240925,장편,개봉,미국,"애니메이션,액션,어드벤처",미국,애니메이션
20243966,태용: 티와이 트랙 인 시네마,TAEYONG: TY TRACK IN CINEMAS,2024,20240925,장편,개봉,한국,공연,한국,공연
20243004,엑소시스트: 더 데빌,The Exorcists,2023,20240925,장편,개봉,미국,공포(호러),미국,공포(호러)
20244143,수 분간의 응원을,A Few Moments of Cheers,2024,20240925,장편,개봉,일본,드라마,일본,드라마
20242641,산이 부른다,The Mountain,2022,20240925,장편,개봉,프랑스,"드라마,미스터리",프랑스,드라마
20244501,바이크 라이더스,The Bikeriders,2023,20240925,장편,개봉,미국,"액션,범죄",미국,액션
20228523,마녀들의 카니발,The Witches' Carnival,2024,20240925,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20243648,엄마친구 9,,2024,20240902,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20242794,임영웅│아임 히어로 더 스타디움,LIM YOUNG WOONG│IM HERO THE STADIUM,2024,20240828,장편,개봉,한국,"공연,다큐멘터리",한국,공연
20244511,젖은 계곡 구경시켜준 젊은엄마,KYORIWOTIJIMERU,2023,20240923,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244525,새엄마가 해준 오일마사지,GANNGUNI NAXTUTA-02,2023,20240923,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244526,발정난 여의사-환자분 한 번 싸보실게요,SEXTUKU KAUNSERA-01,2023,20240923,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244524,내 앞에서 다른남자와 싸버린 아내,BIBOU,2023,20240923,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244173,[마이 아티 필름] 보이넥스트도어 : 부모님 관람 불가,[MY ARTi FILM] BOYNEXTDOOR : Dangerous,2024,20240904,장편,개봉,한국,드라마,한국,드라마
20244150,허리 힘 좋고 물건 두꺼운 남자,,2024,20240920,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244151,하숙집 젊은 여자,,2024,20240920,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244510,채워달라는 새엄마-네 아빠 대신 싸줘,KIREIDE IYARASI KANOJYO-08,2023,20240920,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244522,부자와 걸레질 하는 가정부,IINARI MOSI-01,2023,20240920,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244523,발정난 남자들 사이 에로 가정부,EROKATEIHUNIIWAKUSARE,2023,20240920,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244185,트랩,Trap,2024,20240918,장편,개봉,미국,"스릴러,범죄,미스터리",미국,스릴러
20233234,문경,Mungyeong: More than Roads,2024,20240828,장편,개봉,한국,드라마,한국,드라마
20244146,진짜로 넣고 싶은 여배우,,2024,20240919,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244243,새엄마의 배란일-내 앞에서 세워줄래,KIREIDE IYARASI KANOJYO-09,2023,20240919,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20242435,테인티드 러브,Tainted Love,2023,20240919,장편,개봉,중국,드라마,중국,드라마
20244145,변태 성욕에 지배당한 그녀,,2024,20240919,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20244261,며느리와 하룻밤은 괜찮아,IKIMAKURUUOME-01,2022,20240919,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20234709,장손,House of the Seasons,2023,20240911,장편,개봉,한국,"가족,미스터리,드라마",한국,가족
20243721,정국: 아이 엠 스틸,JUNG KOOK: I AM STILL,2024,20240918,장편,개봉,한국,공연,한국,공연
20242401,수유천,BY THE STREAM,2024,20240918,장편,개봉,한국,드라마,한국,드라마
20249400,새벽의 모든,All the Long Nights,2024,20240918,장편,개봉,일본,드라마,일본,드라마
20235922,사랑의 탐구,The Nature of Love,2023,20240918,장편,개봉,캐나다,멜로/로맨스,캐나다,멜로/로맨스
20243695,극장판 이치케이의 까마귀,Ichikei’s Crow - The Movie,2023,20240916,장편,개봉,일본,드라마,일본,드라마
20244509,즙 잘 뽑는 이모,KIREIDE IYARASI KANOJYO-04,2023,20240914,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20244508,밤새 단백질 짜내는 이모,KIREIDE IYARASI KANOJYO-10,2023,20240914,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
